Title,Tags,Score,Date,Matched_Type,AnswerCount,ViewCount,PostLength,TagCount,Cluster,PCA1,PCA2
,,44,2012-06-17T15:04:49.020,thread_safety_violation,0,0,4087,0,0,-0.8553160929525306,0.9032552653745474
Transaction (Process ID 84) was deadlocked on lock resources with another process and has been chosen as the deadlock victim,|c#|sql|sql-server|deadlock|,11,2012-06-19T09:11:28.567,thread_safety_violation,2,55042,4994,1,1,0.7258323965293195,0.3327552486268103
Optional parameters in JavaScript,|javascript|,34,2012-06-14T09:13:37.267,null_dereference,9,25896,1557,1,1,1.6430546464797466,-0.7155384853804886
Can constructor return a null object?,|java|constructor|null|,83,2012-06-19T14:44:15.610,null_dereference,13,57455,598,1,1,2.4228110410768395,-0.8054005935769832
,,18,2012-06-17T15:17:44.203,thread_safety_violation,0,0,1529,0,0,-0.7830869026464469,0.13997432384195832
,,63,2012-06-20T08:23:44.207,thread_safety_violation,0,0,1925,0,0,-0.7466392720161574,0.39696899454629175
Are IEnumerable Linq methods thread-safe?,|c#|multithreading|thread-safety|atomic|,25,2012-06-19T15:01:09.540,thread_safety_violation,3,15744,686,1,1,0.8369542332879883,-0.8773953500018705
,,27,2012-06-19T15:06:37.447,thread_safety_violation,0,0,1194,0,0,-0.7592080687762058,0.08204467152035984
,,12,2012-06-16T17:45:24.467,thread_safety_violation,0,0,199,0,0,-0.7367928835656601,-0.2314101031111042
,,11,2012-06-16T08:46:35.490,dead_store,0,0,479,0,0,-0.7491696876887606,-0.16089198963610749
Implementation of condition variables,|c|linux|multithreading|gcc|pthreads|,11,2012-06-12T16:22:21.817,thread_safety_violation,3,12899,1659,1,1,0.7667107178906958,-0.6752285123241184
,,13,2012-06-18T13:27:22.917,thread_safety_violation,0,0,702,0,0,-0.7557763594128526,-0.09525442807786753
,,33,2012-06-18T19:41:14.503,resource_leak,0,0,849,0,0,-0.7384159206153058,0.011310840808938637
,,29,2012-06-09T11:20:13.970,thread_safety_violation,0,0,714,0,0,-0.7376585759803541,-0.03787545954118042
Crash on ListView.removeFooterView(View),|android|android-layout|,11,2012-06-20T19:04:05.550,null_dereference,2,3551,671,1,1,0.6274957620052329,-0.9390253906676457
Map with concurrent access,|dictionary|go|mutex|,94,2012-06-16T12:35:20.450,thread_safety_violation,6,102806,144,1,1,1.7863891310951954,-0.6278019742021432
,,51,2012-06-15T04:24:50.067,resource_leak,0,0,2653,0,0,-0.7897455231768735,0.5484668015161492
,,14,2012-06-20T22:10:20.490,thread_safety_violation,0,0,880,0,0,-0.7617431162430015,-0.04488289259147103
Are Java pointer writes atomic?,|java|multithreading|synchronization|thread-safety|atomic|,16,2012-06-20T22:14:53.910,thread_safety_violation,4,2266,347,1,1,0.8985089934992788,-1.052303814308529
,,120,2012-06-16T12:47:14.210,thread_safety_violation,0,0,376,0,0,-0.6183427839367144,0.18123724957767723
,,25,2012-06-16T18:27:59.827,thread_safety_violation,0,0,642,0,0,-0.7394244722625526,-0.07043283437914293
,,17,2012-06-21T15:08:17.267,uninitialized_value,0,0,991,0,0,-0.7627016262897265,-0.005419643142476437
,,39,2012-06-15T08:18:58.417,null_dereference,0,0,919,0,0,-0.7342451213530923,0.05011675751886717
,,12,2012-06-15T17:46:02.320,thread_safety_violation,0,0,4309,0,0,-0.9014043148273514,0.853429323158166
,,22,2012-06-16T13:11:32.993,thread_safety_violation,0,0,1309,0,0,-0.7696259849704737,0.09545794868706749
Thread safe multitons in Java,|java|multithreading|thread-safety|singleton|multiton|,13,2012-06-20T19:33:48.660,thread_safety_violation,5,3847,666,1,1,1.0200807544710204,-0.994972947539216
Can I run a thread within a thread in java?,|java|multithreading|,19,2012-06-19T19:14:06.120,thread_safety_violation,2,26911,1641,1,1,0.7211073623895177,-0.596583188414262
Is it ok to create a UIView on a background thread?,|objective-c|ios|uiview|uiviewcontroller|nsthread|,20,2012-06-20T15:30:00.490,thread_safety_violation,3,10836,818,1,1,0.7999787059321821,-0.8719547854423095
Options to make Java's ByteBuffer thread safe,|java|thread-safety|bytebuffer|,14,2012-06-22T09:28:36.210,thread_safety_violation,2,12092,1191,1,1,0.6551874275993319,-0.7699231628142033
,,19,2012-06-20T15:42:13.063,thread_safety_violation,0,0,1349,0,0,-0.7747152428362829,0.09585133022752786
How to acquire a lock by a key,|java|algorithm|synchronization|locking|,39,2012-06-20T17:02:42.657,thread_safety_violation,7,22175,528,1,1,1.4114615902250043,-0.9382124865601361
,,35,2012-06-20T17:04:59.253,null_dereference,0,0,468,0,0,-0.7208315206892613,-0.08247812159064109
"Akka actors, Futures, and closures",|scala|closures|actor|akka|future|,12,2012-06-21T00:23:58.787,thread_safety_violation,2,3499,2899,1,1,0.5391493841061212,-0.347685909839793
,,74,2012-06-21T14:12:29.823,thread_safety_violation,0,0,877,0,0,-0.6918789591009226,0.1576185818880338
,,13,2012-06-22T10:35:03.053,thread_safety_violation,0,0,1810,0,0,-0.8001533584001894,0.1972034999772058
,,41,2012-06-22T12:55:41.687,division_by_zero,0,0,903,0,0,-0.7312794981692661,0.05266998261035398
How do I break down a chain of member access expressions?,|c#|lambda|expression-trees|nullreferenceexception|lifting|,23,2012-06-19T19:45:37.613,null_dereference,1,4871,5934,1,3,0.3081135585720724,0.5148780676264674
MySQL insert to DATETIME: is it safe to use ISO::8601 format?,|mysql|datetime|iso8601|,19,2012-06-15T15:39:23.863,out_of_bounds,3,40986,1410,1,1,0.9340674671485681,-0.6425424407996562
Android Programmatically setting button text,|android|button|,18,2012-06-22T10:59:27.400,null_dereference,4,72001,945,1,1,1.2445509663753562,-0.7106491132058491
,,12,2012-06-20T12:41:20.487,resource_leak,0,0,1170,0,0,-0.7756828348442738,0.024886510734993494
,,11,2012-06-20T18:08:03.430,thread_safety_violation,0,0,659,0,0,-0.7563789474520463,-0.11338077388708838
Does std::mutex create a fence?,|c++|multithreading|mutex|memory-barriers|memory-model|,32,2012-06-23T20:56:49.217,thread_safety_violation,3,7413,261,1,1,0.8181888763978898,-0.9870068680643569
,,12,2012-06-23T21:02:56.327,thread_safety_violation,0,0,162,0,0,-0.7353109801698735,-0.2411762974595136
,,18,2012-06-23T21:10:11.533,thread_safety_violation,0,0,1448,0,0,-0.7798427357529683,0.11859427675489971
,,42,2012-06-24T02:51:57.770,uninitialized_value,0,0,1908,0,0,-0.7703687984674,0.3213291593436329
,,98,2012-06-22T19:29:26.780,null_dereference,0,0,2248,0,0,-0.7188918865062062,0.6008130064065249
Python: Socket and threads?,|python|multithreading|sockets|,15,2012-06-24T11:21:37.413,thread_safety_violation,4,27486,864,1,1,1.009608884430051,-0.8552035436909609
,,13,2012-06-19T17:34:57.507,null_dereference,0,0,898,0,0,-0.7636264422662082,-0.04351999315115783
Does the standard behavior for deleters differ between shared_ptr and unique_ptr in the case of null pointers?,|c++|c++11|shared-ptr|unique-ptr|nullptr|,30,2012-06-22T21:26:48.610,null_dereference,2,2300,2028,1,1,0.5886358338028553,-0.5196432928715845
C# TimeSpan.Parse invalid format returns incorrect value instead of exception,|c#|timespan|,20,2012-06-22T14:03:19.320,out_of_bounds,1,3683,2490,1,1,0.43629996640221014,-0.407350488670946
,,27,2012-06-24T11:52:37.030,null_dereference,0,0,573,0,0,-0.73433612259287,-0.08186902281375617
,,28,2012-06-22T21:37:28.033,null_dereference,0,0,1096,0,0,-0.7541206273026498,0.059565676191593656
Why is locking a std::mutex twice 'Undefined Behaviour'?,|c++|c++11|mutex|undefined-behavior|,21,2012-06-23T22:37:58.347,thread_safety_violation,2,7491,316,1,1,0.6741111181662874,-0.9888434122768981
,,16,2012-06-23T22:53:30.403,thread_safety_violation,0,0,535,0,0,-0.7456005682696141,-0.129169611841247
,,24,2012-06-15T12:26:41.130,thread_safety_violation,0,0,1712,0,0,-0.7834419164578516,0.2086067259943266
,,21,2012-06-24T01:12:53.367,thread_safety_violation,0,0,1235,0,0,-0.7678245782257789,0.07253733785565981
Would it be reasonable to define destruction order of vector elements?,|c++|vector|standards|destruction|,12,2012-06-18T14:40:27.603,thread_safety_violation,2,858,2654,1,1,0.5350376882768412,-0.41905862973275076
,,13,2012-06-21T14:28:24.887,null_dereference,0,0,1286,0,0,-0.779166402200402,0.05889307190783895
,,27,2012-06-24T01:42:27.323,resource_leak,0,0,1472,0,0,-0.7703423699661694,0.15542310473273382
How to notify all (same) Singleton beans in a Glassfish 3.1 Cluster?,|java|jakarta-ee|synchronization|glassfish|cluster-computing|,20,2012-06-17T09:00:00.680,thread_safety_violation,3,2910,891,1,1,0.7552662353196359,-0.8728079927132014
,,208,2012-06-24T14:25:53.510,thread_safety_violation,0,0,242,0,0,-0.5106846864320996,0.44403133680832385
,,31,2012-06-25T18:35:23.323,thread_safety_violation,0,0,4194,0,0,-0.874712797976789,0.8874511558757002
,,14,2012-06-23T15:33:17.523,null_dereference,0,0,1228,0,0,-0.7756810184520206,0.04697212452329931
,,14,2012-06-26T00:29:20.803,thread_safety_violation,0,0,10457,0,3,-1.145315787092933,2.482977736454953
Binding to double field with validation,|wpf|binding|,17,2012-06-27T09:34:09.813,out_of_bounds,6,18219,2354,1,1,1.162397630594022,-0.5201029707880532
How Synchronization works in Java?,|java|thread-synchronization|,21,2012-06-25T06:52:21.150,thread_safety_violation,8,17719,810,1,1,1.4852500242591065,-0.956797208417852
Behavior of __LINE__ in inline functions,|c++|c|line|inline|c-preprocessor|,18,2012-06-26T19:03:33.337,division_by_zero,3,6918,655,1,1,0.7835251895791414,-0.9317018564878629
how to debug with xUnit?,|c#|.net|unit-testing|debugging|xunit|,54,2012-06-26T10:45:58.657,out_of_bounds,11,32001,969,1,1,1.9810401906499606,-0.8289157856822676
,,51,2012-06-27T07:14:30.017,thread_safety_violation,0,0,2454,0,0,-0.7817752859941298,0.4959405129936225
,,44,2012-06-27T17:16:23.873,thread_safety_violation,0,0,1412,0,0,-0.7481784825814785,0.19718580910440198
,,20,2012-06-25T06:59:49.890,thread_safety_violation,0,0,1115,0,0,-0.7641808050971333,0.037474971888391675
,,33,2012-06-25T14:42:55.583,null_dereference,0,0,1115,0,0,-0.749069604487717,0.08152185963804472
,,19,2012-06-27T17:50:03.723,out_of_bounds,0,0,2014,0,0,-0.8013494525173108,0.271378877300293
,,232,2012-06-28T12:44:15.313,null_dereference,0,0,975,0,0,-0.5121447931208482,0.7188248966164027
Reliable way to execute thousands of independent transaction?,|python|google-app-engine|google-cloud-datastore|python-2.7|,13,2012-06-28T18:57:42.743,thread_safety_violation,2,2581,6750,1,3,0.3812336513511341,0.669847862114849
Prevent user from deriving from incorrect CRTP base,|c++|crtp|,25,2012-06-27T11:08:03.050,uninitialized_value,6,2800,3000,1,1,1.0645290995077301,-0.3616287568451966
,,11,2012-06-27T22:58:41.167,thread_safety_violation,0,0,3292,0,0,-0.8618343972116651,0.5816027320416194
,,22,2012-06-27T21:43:02.850,out_of_bounds,0,0,433,0,0,-0.7345409207891498,-0.1357633012914923
,,18,2012-06-22T23:43:44.960,uninitialized_value,0,0,466,0,0,-0.7405122185999315,-0.14060580027586025
,,53,2012-06-22T23:43:59.727,uninitialized_value,0,0,1312,0,0,-0.7337117378466382,0.20128468845513406
Check whether database is empty,|android|sqlite|,16,2012-06-28T19:52:21.733,null_dereference,8,28655,2862,1,1,1.4549109777533142,-0.4043473625049252
CanCan and controllers without models,|ruby-on-rails|cancan|,23,2012-06-29T06:19:17.880,uninitialized_value,4,11774,805,1,1,0.938431819643176,-0.883558760485175
Python: Queue.Empty Exception Handling,|python|exception|queue|,31,2012-06-28T15:00:28.040,thread_safety_violation,5,83676,1517,1,1,1.4278073019679896,-0.5067015176758858
,,28,2012-06-27T15:14:54.897,uninitialized_value,0,0,283,0,0,-0.7215588040384759,-0.15502664827480941
Java Singleton and Synchronization,|java|multithreading|synchronization|singleton|,135,2012-06-23T00:47:34.173,thread_safety_violation,8,133859,392,1,1,2.2468368752956995,-0.38602820783252284
,,238,2012-06-23T01:01:07.057,thread_safety_violation,0,0,1718,0,0,-0.5349286150846975,0.9352699699879417
,,84,2012-06-23T01:09:23.277,thread_safety_violation,0,0,920,0,0,-0.6819771706867036,0.2028507047739642
,,50,2012-06-27T19:06:35.560,uninitialized_value,0,0,556,0,0,-0.7069200469814727,-0.008427084094512417
How to instruct PowerShell to garbage collect .NET objects like XmlSchemaSet?,|powershell|memory-leaks|garbage-collection|xsd|xmlschemaset|,11,2012-06-27T09:15:50.513,resource_leak,2,18511,1550,1,1,0.6711650300389286,-0.6690335076653338
"Powermock, Mockito nullpointerexception when calling super() JDialog",|swing|junit|nullpointerexception|mockito|powermock|,11,2012-06-27T19:15:41.700,null_dereference,3,2028,1598,1,1,0.7118380442087356,-0.7189276177359276
,,12,2012-06-27T19:31:02.660,uninitialized_value,0,0,635,0,0,-0.7542553127700633,-0.11632738051903556
Is it a good idea to shut down a class's thread member in the class's destructor?,|c++|multithreading|boost|destructor|,21,2012-06-27T09:26:03.803,thread_safety_violation,1,13657,2712,1,1,0.4811574520097919,-0.3200442217016339
The Xdebug extension is not loaded. No code coverage will be generated on Ubuntu with Xampp,|ubuntu|hudson|phpunit|xampp|xdebug|,15,2012-06-23T06:00:09.000,thread_safety_violation,3,20432,2787,1,1,0.7658989685129786,-0.3448147315559945
,,20,2012-06-23T06:12:01.043,uninitialized_value,0,0,3909,0,0,-0.8760845372005799,0.7749546207926109
,,12,2012-06-21T20:47:36.673,thread_safety_violation,0,0,7198,0,3,-1.0171129340280878,1.6159843359299233
,,58,2012-06-22T04:09:56.027,uninitialized_value,0,0,2630,0,0,-0.7806875396567509,0.5661134788903399
Multi-threaded concurrent Capybara requests?,|ruby-on-rails|rspec|capybara|,11,2012-06-26T11:59:00.900,thread_safety_violation,2,4661,1514,1,1,0.5995847136332938,-0.7136965860475508
how to manage memory with texture in opengl?,|opengl|textures|,27,2012-06-26T22:59:22.307,resource_leak,1,34899,1188,1,1,0.6611656956828011,-0.6480496952076198
,,54,2012-06-26T23:10:46.640,resource_leak,0,0,3266,0,0,-0.81080985767454,0.720433552665186
Tell FxCop another method is calling dispose,|c#|idisposable|fxcop|,14,2012-06-28T17:06:14.970,thread_safety_violation,3,1585,1210,1,1,0.7285295493678439,-0.8123006553809027
Lazy initialization without synchronization or volatile keyword,|java|multithreading|concurrency|,15,2012-06-15T13:45:22.087,thread_safety_violation,4,2011,874,1,1,0.8748950314480364,-0.9172371203363647
What is transactional memory?,|c|memory|transactional-memory|,21,2012-06-29T03:23:24.693,thread_safety_violation,3,12704,394,1,1,0.8279716839665098,-0.9757396014649583
,,11,2012-06-22T15:51:58.607,resource_leak,0,0,869,0,0,-0.764789750509213,-0.05795102217989938
,,47,2012-06-25T09:03:21.907,uninitialized_value,0,0,645,0,0,-0.7139718255606208,0.004899906177625436
,,25,2012-06-30T15:39:15.157,thread_safety_violation,0,0,539,0,0,-0.7352991736202279,-0.09761980783552608
,,14,2012-06-25T09:16:45.150,thread_safety_violation,0,0,716,0,0,-0.7551746795697856,-0.08817088916279957
,,14,2012-06-30T22:49:54.287,out_of_bounds,0,0,1857,0,0,-0.8008733761803913,0.21299742844626063
,,17,2012-06-25T09:31:38.623,uninitialized_value,0,0,909,0,0,-0.7594174079531185,-0.027063641428140762
Memory leak risk in JavaScript closures,|javascript|memory-leaks|cross-browser|closures|,29,2012-06-25T09:34:40.943,resource_leak,2,10123,7799,1,3,0.39758221777171093,1.02009101200437
,,49,2012-06-29T19:27:22.570,uninitialized_value,0,0,784,0,0,-0.7172141760618461,0.04836556705298979
,,14,2012-06-29T08:20:08.133,thread_safety_violation,0,0,544,0,0,-0.7482858313515347,-0.1335704953229734
,,55,2012-06-29T22:53:28.477,thread_safety_violation,0,0,8197,0,3,-1.007141123698562,2.0253651351242934
,,21,2012-06-30T16:35:30.430,thread_safety_violation,0,0,1503,0,0,-0.7785583649844487,0.1432762590819772
,,23,2012-07-01T05:25:37.463,out_of_bounds,0,0,445,0,0,-0.733859138059824,-0.12920766477363568
,,14,2012-06-28T06:03:56.593,resource_leak,0,0,4037,0,0,-0.8881855222024078,0.7884110414066036
Math behind Google leap second smear formula,|math|synchronization|timestamp|,23,2012-07-01T06:19:35.517,thread_safety_violation,2,4685,426,1,1,0.657236020930011,-0.9601558959923002
,,39,2012-06-29T04:36:16.727,thread_safety_violation,0,0,3676,0,0,-0.8446669500607523,0.777830212074677
How to debug in release mode?,|c++|visual-studio-2010|debugging|visual-c++|release-mode|,46,2012-06-28T21:42:53.573,null_dereference,2,45858,434,1,1,0.9007296362982611,-0.7755897571617668
Should SELECT ... FOR UPDATE always contain ORDER BY?,|oracle|locking|deadlock|,16,2012-07-03T13:26:08.733,thread_safety_violation,2,9605,2486,1,1,0.592533252688425,-0.4276436345617415
,,11,2012-06-28T11:33:49.657,thread_safety_violation,0,0,525,0,0,-0.7510120540727113,-0.14875023450024707
"Are LoadLibrary, FreeLibrary and GetModuleHandle Win32 functions thread safe?",|c#|multithreading|winapi|,11,2012-06-28T22:18:58.493,thread_safety_violation,1,5138,1242,1,1,0.48349384895241976,-0.7635617920263585
How to add a SearchWidget to the ActionBar?,|android|nullpointerexception|android-actionbar|searchview|,26,2012-06-30T17:16:31.523,null_dereference,7,48967,2080,1,1,1.4754475848719795,-0.5045905727346818
browser refresh does not do garbage collection,|javascript|dom|memory-leaks|webgl|page-refresh|,12,2012-07-01T23:39:08.633,resource_leak,1,6100,1355,1,1,0.48520244502031334,-0.7279048661465444
How to Synchronize Android Database with an online SQL Server?,|android|sql|sqlite|synchronization|,56,2012-07-02T18:31:05.557,thread_safety_violation,1,43191,764,1,1,0.7555755074870223,-0.6406557567662601
JavaFX 2.1: Toolkit not initialized,|javafx-2|,69,2012-06-30T11:39:30.943,uninitialized_value,8,83480,1792,1,1,1.8484302915518638,-0.36801577681717923
,,16,2012-06-23T19:11:39.307,resource_leak,0,0,1526,0,0,-0.7852915484108152,0.13240602597696394
,,54,2012-07-03T20:03:28.310,thread_safety_violation,0,0,1586,0,0,-0.7435234332172062,0.2769955390076741
null keyevent and actionid = 0 in onEditorAction() (Jelly Bean / Nexus 7),|android|android-edittext|android-4.2-jelly-bean|,24,2012-07-02T20:56:31.600,null_dereference,6,16704,885,1,1,1.2213823774089678,-0.8879758396212674
,,101,2012-07-03T16:52:26.983,uninitialized_value,0,0,3693,0,0,-0.7732790216875045,0.9923871547954723
,,68,2012-07-02T19:02:38.080,thread_safety_violation,0,0,1494,0,0,-0.7235650997930101,0.300147138620195
Can a standard-compliant compiler reject code containing dynamic_cast downcast from non-polymorphic type?,|c++|polymorphism|virtual|language-lawyer|dynamic-cast|,16,2012-07-02T21:33:48.943,null_dereference,3,363,4104,1,1,0.6085026506817635,-0.04475171965047841
,,29,2012-07-02T15:30:46.513,out_of_bounds,0,0,1952,0,0,-0.7872422625745084,0.28889612433262896
C# not releasing memory after task complete,|c#|.net|memory-management|garbage-collection|,11,2012-07-03T17:01:21.683,resource_leak,6,17302,2955,1,1,1.126517560040051,-0.38412561055546873
What is happening when my() is conditional?,|perl|,17,2012-06-29T20:12:43.077,uninitialized_value,3,1036,580,1,1,0.754354633739278,-0.969818984065678
Divide by zero prevention,|c++|,12,2012-07-02T19:30:50.127,division_by_zero,3,10665,510,1,1,0.8021137766988158,-0.9807916474169812
"Are ""data races"" and ""race condition"" actually the same thing in context of concurrent programming",|multithreading|concurrency|language-agnostic|terminology|data-race|,148,2012-06-30T17:44:25.103,thread_safety_violation,5,51195,212,1,1,1.4448237569498665,-0.5371949821226832
,,30,2012-07-01T19:07:46.357,division_by_zero,0,0,2380,0,0,-0.8032218801869986,0.4052554594704409
Trying to understand MySQL deadlock on InnoDB table,|mysql|transactions|innodb|database-deadlocks|,11,2012-07-04T14:28:20.810,thread_safety_violation,2,4090,3669,1,1,0.510263336856834,-0.14633134416554142
Created File Has No Parent?,|java|file|directory|nullpointerexception|parent|,17,2012-07-02T15:45:11.893,null_dereference,2,5948,331,1,1,0.6607254968172607,-1.00235422913679
"jQuery ""guid"" is null or not an object",|javascript|jquery|jquery-ui|,16,2012-07-04T14:40:38.020,resource_leak,5,10522,27036,1,3,0.0026043937878803777,5.992530571595952
Routing Error - uninitialized constant UsersController? omniauth-facebook,|ruby-on-rails|ruby|ruby-on-rails-3|,11,2012-07-04T14:51:27.940,uninitialized_value,1,28265,1552,1,1,0.5930117418438484,-0.6230246723416343
Please explain initialization safety as spelled out in Java memory model,|java|multithreading|synchronization|thread-safety|java-memory-model|,21,2012-07-03T07:06:20.287,thread_safety_violation,2,2786,292,1,1,0.6502659049944779,-1.0071227702685968
,,11,2012-06-28T09:32:30.723,null_dereference,0,0,4421,0,0,-0.9070524765047185,0.8796036352674115
How to dismiss AlertDialog.Builder?,|android|memory|dialog|alert|dismiss|,41,2012-07-01T20:01:58.183,resource_leak,9,90059,1658,1,1,1.9854366040029532,-0.5022719914357062
Strange behaviour for unique_pointer in Visual Studio 2010,|c++|visual-studio-2010|visual-c++|c++11|unique-ptr|,13,2012-07-02T14:24:14.233,null_dereference,3,1617,708,1,1,0.7476416892511465,-0.9481111411846718
Integer out of range,|python|django|,22,2012-07-02T23:47:46.530,out_of_bounds,3,34321,471,1,1,0.9400227014773507,-0.8971483085020603
"Why String class is immutable even though it has a non -final field called ""hash""",|java|string|immutability|,22,2012-07-01T13:08:08.590,thread_safety_violation,5,3368,916,1,1,1.0180040342807184,-0.8997071804509661
,,46,2012-07-05T15:32:03.230,null_dereference,0,0,1163,0,0,-0.7358808731485101,0.13823840492076955
"@GuardedBy , @ThreadSafe ,@NotThreadSafe",|java|concurrency|java.util.concurrent|,48,2012-07-06T12:34:26.800,thread_safety_violation,2,34576,368,1,1,0.8462150804892234,-0.8148755752563094
,,11,2012-07-02T16:30:22.707,uninitialized_value,0,0,314,0,0,-0.7425611995724153,-0.20444393740604175
Generic null object pattern in C#,|c#|null-object-pattern|,16,2012-07-05T07:34:04.053,null_dereference,5,2903,766,1,1,1.014585703661157,-0.9608096831853095
,,15,2012-07-05T13:14:21.510,uninitialized_value,0,0,240,0,0,-0.7349477925933295,-0.2104234375645059
,,12,2012-07-05T10:00:42.607,thread_safety_violation,0,0,1729,0,0,-0.798071591553589,0.1724352307555585
"Prevent a user from deleting, moving or renaming a file",|c#|move|delete-file|file-rename|,16,2012-07-03T20:26:23.853,thread_safety_violation,2,10334,703,1,1,0.6677885252995054,-0.8964179177850641
,,11,2012-07-05T13:20:21.810,uninitialized_value,0,0,1064,0,0,-0.7725997819194392,-0.006480538451795347
,,35,2012-07-05T16:06:24.040,null_dereference,0,0,4319,0,0,-0.875069628180447,0.9339979442397627
,,12,2012-07-03T07:56:08.787,null_dereference,0,0,1548,0,0,-0.7908222803471738,0.1246600638079337
How do URL shorteners guarantee unique URLs when they don't expire?,|url-shortener|,18,2012-07-04T09:49:55.620,thread_safety_violation,1,22444,3032,1,1,0.5111820061951475,-0.22343704901460518
,,14,2012-07-05T02:57:18.343,resource_leak,0,0,948,0,0,-0.7644666143757983,-0.02693421108628601
,,33,2012-07-05T21:07:02.130,thread_safety_violation,0,0,4376,0,0,-0.8796773605325772,0.942266718291108
,,31,2012-07-06T00:23:22.860,thread_safety_violation,0,0,3795,0,0,-0.8587322721681723,0.7821346276320411
,,15,2012-07-08T13:17:12.953,resource_leak,0,0,1339,0,0,-0.778964328592502,0.07965892970311646
,,11,2012-07-06T20:10:53.880,thread_safety_violation,0,0,453,0,0,-0.748128350167397,-0.16775472079985473
,,16,2012-06-30T08:22:21.487,thread_safety_violation,0,0,1153,0,0,-0.7703523601235619,0.03395222889705203
,,12,2012-06-30T08:24:24.060,thread_safety_violation,0,0,760,0,0,-0.759261743161234,-0.08333348069332784
Asp.net SynchronizationContext locks HttpApplication for async continuations?,|asp.net|asp.net-mvc|multithreading|asynchronous|async-await|,13,2012-07-06T21:02:25.873,thread_safety_violation,1,4860,2498,1,1,0.4340483207498012,-0.42596839770158257
,,56,2012-07-05T05:07:00.333,thread_safety_violation,0,0,405,0,0,-0.6938978787876694,-0.027954382276435197
,,13,2012-07-03T22:56:36.403,thread_safety_violation,0,0,1634,0,0,-0.7931043044094211,0.1507480890226093
,,17,2012-07-07T23:21:53.890,resource_leak,0,0,454,0,0,-0.7411940013292574,-0.14716143679371688
,,28,2012-06-30T19:58:40.483,thread_safety_violation,0,0,1177,0,0,-0.7573647941961285,0.08094572327865228
,,30,2012-07-06T02:19:20.153,thread_safety_violation,0,0,1002,0,0,-0.7480309915547332,0.04153070779183886
What additional rotation is required for deletion from a Top-Down 2-3-4 Left-leaning Red Black tree?,|java|algorithm|data-structures|red-black-tree|2-3-4-tree|,48,2012-07-04T22:54:15.830,null_dereference,1,2456,6729,1,3,0.2925999161323349,0.8032938912410775
,,19,2012-07-10T13:11:43.157,null_dereference,0,0,767,0,0,-0.7514053029349923,-0.05776826736096734
,,43,2012-07-08T18:22:25.820,thread_safety_violation,0,0,367,0,0,-0.7074871245581699,-0.08203141557310338
,,18,2012-07-07T15:07:12.883,resource_leak,0,0,943,0,0,-0.7596167569726388,-0.014701078540959523
How do you unit test a JavaFX controller with JUnit,|java|unit-testing|junit|javafx-2|,25,2012-07-08T18:33:47.217,uninitialized_value,4,21531,3309,1,1,0.8919102102328322,-0.19107853155993612
,,26,2012-07-08T18:38:02.160,resource_leak,0,0,1132,0,0,-0.7578872793490634,0.06229147507222012
,,13,2012-07-05T14:21:43.530,thread_safety_violation,0,0,3011,0,0,-0.8482551415985571,0.5142088895026057
Uses of volatile without synchronization,|java|volatile|,11,2012-07-08T18:55:08.120,thread_safety_violation,3,1261,696,1,1,0.7439205467684045,-0.9589587729304557
,,16,2012-07-08T18:56:06.553,thread_safety_violation,0,0,741,0,0,-0.7538511655542633,-0.07479566492848065
,,15,2012-07-11T06:40:17.847,null_dereference,0,0,2281,0,0,-0.816692788020364,0.32830095878964993
"Why does calling method through null pointer ""work"" in C++?",|c++|,21,2012-07-04T00:05:00.393,null_dereference,4,15160,462,1,1,0.9676968711898083,-0.9722744667355203
,,13,2012-07-08T19:06:13.503,thread_safety_violation,0,0,1255,0,0,-0.7779248074633917,0.05071058475106345
,,168,2012-07-11T00:24:39.190,thread_safety_violation,0,0,5596,0,3,-0.7716161148218487,1.7216971687594895
,,22,2012-07-11T00:41:43.073,uninitialized_value,0,0,888,0,0,-0.7527643274130109,-0.01566550592591619
,,16,2012-07-10T06:58:17.543,thread_safety_violation,0,0,1176,0,0,-0.7712735433155372,0.040023106464982264
,,17,2012-07-05T14:58:27.830,thread_safety_violation,0,0,1336,0,0,-0.7765193741693576,0.08564352037647686
,,315,2012-07-07T01:38:43.273,thread_safety_violation,0,0,2475,0,0,-0.47574275392400717,1.3959741316957575
,,14,2012-07-10T14:36:39.433,uninitialized_value,0,0,1516,0,0,-0.7872158340732778,0.12299006972172992
,,15,2012-07-10T07:55:41.057,null_dereference,0,0,2168,0,0,-0.8121669749467458,0.29847447334721017
,,13,2012-07-04T01:33:43.900,thread_safety_violation,0,0,10664,0,3,-1.1547688358675898,2.5342274124317363
tryCatch does not catch an error if called though RScript,|r|try-catch|,15,2012-07-09T10:45:29.887,out_of_bounds,2,7341,2423,1,1,0.5819574734025111,-0.45340837289196584
How to make a callback after the view is completely rendered?,|java|android|view|callback|,14,2012-07-09T11:17:39.427,null_dereference,3,12640,526,1,1,0.8142106621868075,-0.9647780742528557
,,11,2012-07-10T16:30:02.133,null_dereference,0,0,2608,0,0,-0.8344392101111793,0.4010601121953466
,,8206,2012-07-12T02:53:34.897,uninitialized_value,0,0,2714,0,4,8.687183721083787,28.195519332201922
Java web app in tomcat periodically freezes up,|java|spring|tomcat|web-applications|,26,2012-07-11T20:38:31.633,thread_safety_violation,1,26185,5515,1,3,0.44075736727478704,0.4685567877454111
